prediction,truth,similarity
"[3, 12]","[3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.09523809523809523
"[11, 4, 12]","[4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.15000000000000002
"[11, 12]","[11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.10526315789473684
"[4, 11, 12]","[11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.16666666666666663
"[4, 12]","[4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.11764705882352944
[12],"[11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.0625
"[4, 12]","[4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.1333333333333333
[12],"[11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.0714285714285714
"[4, 12]","[4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.15384615384615385
[12],"[11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.08333333333333337
"[4, 12, 17]","[4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.2727272727272727
[12],"[11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.09999999999999998
"[4, 12, 17]","[4, 11, 4, 4, 11, 11, 4, 12, 17]",0.33333333333333337
"[4, 11, 4, 11, 11, 4, 4, 11, 4, 11, 12]","[11, 4, 4, 11, 11, 4, 12, 17]",0.4545454545454546
"[4, 12, 17]","[4, 4, 11, 11, 4, 12, 17]",0.4285714285714286
"[4, 11, 4, 11, 11, 4, 4, 11, 4, 11, 12]","[4, 11, 11, 4, 12, 17]",0.36363636363636365
"[11, 4, 11, 11, 4, 4, 11, 4, 11, 12]","[11, 11, 4, 12, 17]",0.30000000000000004
[12],"[11, 4, 12, 17]",0.25
"[4, 4, 11, 4, 11, 12]","[4, 12, 17]",0.16666666666666663
"[4, 11, 4, 11, 12]","[12, 17]",0.0
[],[17],0.0
[],[],1.0
"[7, 6]","[7, 6, 9, 8, 2, 4, 11, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.07999999999999996
[6],"[6, 9, 8, 2, 4, 11, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.04166666666666663
[],"[9, 8, 2, 4, 11, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.0
"[11, 10, 4, 8]","[8, 2, 4, 11, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.13636363636363635
"[4, 11, 10]","[2, 4, 11, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.1428571428571429
"[11, 4, 10, 3, 12]","[4, 11, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.25
"[11, 10, 3, 3, 11, 4, 11, 4, 12]","[11, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.368421052631579
"[10, 3, 3, 11, 4, 11, 4, 12]","[10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.33333333333333337
"[11, 3, 12]","[4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.17647058823529416
"[11, 10, 3, 3, 11, 4, 11, 4, 12]","[11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.4375
"[10, 3, 11, 4, 11, 4, 12]","[10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.4
"[3, 11, 4, 11, 4, 12]","[4, 10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.3571428571428571
"[11, 3, 11, 4, 11, 4, 12]","[10, 11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.46153846153846156
"[11, 3, 11, 4, 11, 4, 12]","[11, 11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.5
"[3, 11, 4, 11, 4, 12]","[11, 4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.4545454545454546
"[10, 3, 12]","[4, 10, 11, 4, 10, 3, 11, 4, 12, 17]",0.30000000000000004
"[10, 3, 11, 4, 11, 4, 12]","[10, 11, 4, 10, 3, 11, 4, 12, 17]",0.5555555555555556
"[3, 11, 4, 11, 4, 12]","[11, 4, 10, 3, 11, 4, 12, 17]",0.5
"[10, 4, 3, 11, 4, 11, 4, 12]","[4, 10, 3, 11, 4, 12, 17]",0.375
"[10, 3, 4, 11, 11, 4, 11, 12]","[10, 3, 11, 4, 12, 17]",0.5
"[4, 11, 10, 13]","[3, 11, 4, 12, 17]",0.19999999999999996
"[11, 4, 4, 11, 11, 4, 11, 13]","[11, 4, 12, 17]",0.25
"[4, 4, 11, 11, 4, 13]","[4, 12, 17]",0.16666666666666663
"[4, 11, 12, 17]","[12, 17]",0.5
[17],[17],1.0
[],[],1.0
"[7, 6]","[7, 6, 9, 8, 4, 11, 10, 3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.11764705882352944
[6],"[6, 9, 8, 4, 11, 10, 3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.0625
[],"[9, 8, 4, 11, 10, 3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.0
"[11, 10, 4, 8]","[8, 4, 11, 10, 3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.2142857142857143
"[4, 11, 10]","[4, 11, 10, 3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.23076923076923073
"[11, 10]","[11, 10, 3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.16666666666666663
[10],"[10, 3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.09090909090909094
[],"[3, 11, 11, 11, 4, 3, 11, 4, 4, 12]",0.0
"[11, 4, 3, 11, 4, 11, 4, 4, 11, 12]","[11, 11, 11, 4, 3, 11, 4, 4, 12]",0.6
"[4, 3, 11, 4, 11, 4, 4, 11, 12]","[11, 11, 4, 3, 11, 4, 4, 12]",0.5555555555555556
"[4, 3, 12]","[11, 4, 3, 11, 4, 4, 12]",0.4285714285714286
"[4, 4, 11, 12]","[4, 3, 11, 4, 4, 12]",0.5
"[4, 11, 12]","[3, 11, 4, 4, 12]",0.4
[14],"[11, 4, 4, 12]",0.0
"[4, 4, 11, 11, 4, 15]","[4, 4, 12]",0.33333333333333337
[13],"[4, 12]",0.0
"[11, 12]",[12],0.5
[],[],1.0
"[7, 6]","[9, 7, 6, 8, 11, 10, 4, 3, 11, 10, 4, 11, 4, 12, 17]",0.1333333333333333
"[7, 6, 8, 10, 11, 4, 3, 13]","[7, 6, 8, 11, 10, 4, 3, 11, 10, 4, 11, 4, 12, 17]",0.4285714285714286
"[6, 8, 10, 11, 4, 3, 13]","[6, 8, 11, 10, 4, 3, 11, 10, 4, 11, 4, 12, 17]",0.3846153846153846
"[8, 10, 11, 4, 3, 13]","[8, 11, 10, 4, 3, 11, 10, 4, 11, 4, 12, 17]",0.33333333333333337
"[11, 4, 10, 3, 12]","[11, 10, 4, 3, 11, 10, 4, 11, 4, 12, 17]",0.36363636363636365
"[10, 4, 3, 13]","[10, 4, 3, 11, 10, 4, 11, 4, 12, 17]",0.30000000000000004
"[4, 3, 4, 11, 12, 17]","[4, 3, 11, 10, 4, 11, 4, 12, 17]",0.6666666666666667
"[3, 13]","[3, 11, 10, 4, 11, 4, 12, 17]",0.125
"[11, 4, 11, 4, 12, 17]","[11, 10, 4, 11, 4, 12, 17]",0.8571428571428572
"[4, 11, 4, 12, 17]","[10, 4, 11, 4, 12, 17]",0.8333333333333334
"[4, 10, 11, 3, 4, 11, 12, 17]","[4, 11, 4, 12, 17]",0.625
"[3, 12]","[11, 4, 12, 17]",0.25
"[4, 12]","[4, 12, 17]",0.6666666666666667
[12],"[12, 17]",0.5
[17],[17],1.0
[],[],1.0
"[7, 6]","[7, 6, 9, 8, 4, 10, 11, 3, 4, 11, 12]",0.18181818181818177
[6],"[6, 9, 8, 4, 10, 11, 3, 4, 11, 12]",0.09999999999999998
[],"[9, 8, 4, 10, 11, 3, 4, 11, 12]",0.0
"[11, 10, 4, 8]","[8, 4, 10, 11, 3, 4, 11, 12]",0.25
"[4, 11, 10]","[4, 10, 11, 3, 4, 11, 12]",0.2857142857142857
"[10, 11, 3, 11, 4, 11, 4, 12]","[10, 11, 3, 4, 11, 12]",0.75
[11],"[11, 3, 4, 11, 12]",0.19999999999999996
"[3, 13]","[3, 4, 11, 12]",0.25
[13],"[4, 11, 12]",0.0
"[11, 13]","[11, 12]",0.5
"[4, 11, 12]",[12],0.33333333333333337
[],[],1.0
"[7, 6]","[7, 6, 11, 4, 10, 9, 8, 3, 11, 4, 4, 12]",0.16666666666666663
[6],"[6, 11, 4, 10, 9, 8, 3, 11, 4, 4, 12]",0.09090909090909094
[],"[11, 4, 10, 9, 8, 3, 11, 4, 4, 12]",0.0
[4],"[4, 10, 9, 8, 3, 11, 4, 4, 12]",0.11111111111111116
[],"[10, 9, 8, 3, 11, 4, 4, 12]",0.0
[],"[9, 8, 3, 11, 4, 4, 12]",0.0
[8],"[8, 3, 11, 4, 4, 12]",0.16666666666666663
[],"[3, 11, 4, 4, 12]",0.0
[12],"[11, 4, 4, 12]",0.25
"[4, 12]","[4, 4, 12]",0.6666666666666667
"[12, 17]","[4, 12]",0.0
"[11, 4, 11, 12]",[12],0.25
[],[],1.0
"[7, 6]","[7, 6, 4, 11, 10, 9, 8, 3, 11, 4, 11, 15]",0.16666666666666663
[6],"[6, 4, 11, 10, 9, 8, 3, 11, 4, 11, 15]",0.09090909090909094
[],"[4, 11, 10, 9, 8, 3, 11, 4, 11, 15]",0.0
[11],"[11, 10, 9, 8, 3, 11, 4, 11, 15]",0.11111111111111116
[],"[10, 9, 8, 3, 11, 4, 11, 15]",0.0
"[3, 13]","[9, 8, 3, 11, 4, 11, 15]",0.1428571428571429
"[8, 3, 11, 4, 12, 17]","[8, 3, 11, 4, 11, 15]",0.6666666666666667
"[3, 11, 4, 12, 17]","[3, 11, 4, 11, 15]",0.6
"[11, 4, 12, 17]","[11, 4, 11, 15]",0.5
"[4, 12, 17]","[4, 11, 15]",0.33333333333333337
"[12, 17]","[11, 15]",0.0
"[4, 12, 17]",[15],0.0
[],[],1.0
"[7, 6]","[7, 6, 4, 10, 11, 9, 8, 3, 12]",0.2222222222222222
[6],"[6, 4, 10, 11, 9, 8, 3, 12]",0.125
[],"[4, 10, 11, 9, 8, 3, 12]",0.0
[11],"[10, 11, 9, 8, 3, 12]",0.16666666666666663
"[11, 9, 8]","[11, 9, 8, 3, 12]",0.6
"[9, 8]","[9, 8, 3, 12]",0.5
[8],"[8, 3, 12]",0.33333333333333337
[],"[3, 12]",0.0
[12],[12],1.0
[],[],1.0
"[7, 6]","[7, 6, 10, 11, 4, 9, 8, 3, 11, 4, 12]",0.18181818181818177
[6],"[6, 10, 11, 4, 9, 8, 3, 11, 4, 12]",0.09999999999999998
[],"[10, 11, 4, 9, 8, 3, 11, 4, 12]",0.0
"[11, 4, 9, 8, 3, 12]","[11, 4, 9, 8, 3, 11, 4, 12]",0.75
"[4, 9, 8, 3, 12]","[4, 9, 8, 3, 11, 4, 12]",0.7142857142857143
"[9, 8, 3, 12]","[9, 8, 3, 11, 4, 12]",0.6666666666666667
"[8, 3, 12]","[8, 3, 11, 4, 12]",0.6
"[3, 3, 11, 4, 11, 4, 12, 17]","[3, 11, 4, 12]",0.5
[12],"[11, 4, 12]",0.33333333333333337
"[4, 12]","[4, 12]",1.0
"[12, 17]",[12],0.5
[17],[],0.0
"[7, 6]","[7, 6, 9, 11, 10, 4, 8, 3, 3, 4, 11, 12]",0.16666666666666663
[6],"[6, 9, 11, 10, 4, 8, 3, 3, 4, 11, 12]",0.09090909090909094
[],"[9, 11, 10, 4, 8, 3, 3, 4, 11, 12]",0.0
"[11, 10, 4, 8]","[11, 10, 4, 8, 3, 3, 4, 11, 12]",0.4444444444444444
"[10, 4, 8]","[10, 4, 8, 3, 3, 4, 11, 12]",0.375
"[4, 8]","[4, 8, 3, 3, 4, 11, 12]",0.2857142857142857
[8],"[8, 3, 3, 4, 11, 12]",0.16666666666666663
"[3, 12, 17]","[3, 3, 4, 11, 12]",0.19999999999999996
[],"[3, 4, 11, 12]",0.0
"[4, 11, 12]","[4, 11, 12]",1.0
"[11, 12]","[11, 12]",1.0
"[12, 17]",[12],0.5
[17],[],0.0
"[7, 6]","[7, 6, 11]",0.6666666666666667
[6],"[6, 11]",0.5
[],[11],0.0
[4],[],0.0
"[7, 6]","[7, 6, 11, 4, 10, 9, 8, 3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.0625
[6],"[6, 11, 4, 10, 9, 8, 3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.032258064516129004
[],"[11, 4, 10, 9, 8, 3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.0
[4],"[4, 10, 9, 8, 3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.03448275862068961
[],"[10, 9, 8, 3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.0
"[9, 8]","[9, 8, 3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.07407407407407407
[8],"[8, 3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.038461538461538436
"[3, 12]","[3, 3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.040000000000000036
"[11, 4, 12]","[3, 4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.08333333333333337
[13],"[4, 11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.0
"[11, 11, 4, 12, 17]","[11, 2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.13636363636363635
"[12, 17]","[2, 4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.0
"[11, 10, 4, 11, 4, 13]","[4, 10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.25
"[11, 13]","[10, 11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.052631578947368474
"[11, 11, 4, 10, 3, 11, 4, 4, 11, 12]","[11, 11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.4444444444444444
"[3, 11, 4, 11, 4]","[11, 10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.2941176470588235
"[4, 10, 10, 4, 11, 11, 4, 10, 3, 11, 4]","[10, 4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.4375
"[4, 10, 11, 4, 4, 10, 11, 11, 4, 10, 3, 11, 4, 12, 17]","[4, 3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.4
"[11, 4, 10, 11, 4, 10, 4, 11, 10, 10, 4, 11, 11, 4, 10, 3, 11, 4, 12, 17]","[3, 4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.44999999999999996
"[11, 4, 12, 17]","[4, 11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.15384615384615385
"[11, 12]","[11, 3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.08333333333333337
[12],"[3, 4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.0
[12],"[4, 11, 11, 4, 4, 11, 4, 11, 4, 16]",0.0
"[11, 12]","[11, 11, 4, 4, 11, 4, 11, 4, 16]",0.11111111111111116
[12],"[11, 4, 4, 11, 4, 11, 4, 16]",0.0
"[4, 12]","[4, 4, 11, 4, 11, 4, 16]",0.1428571428571429
[12],"[4, 11, 4, 11, 4, 16]",0.0
"[11, 11, 4, 11, 4, 12]","[11, 4, 11, 4, 16]",0.6666666666666667
"[12, 17]","[4, 11, 4, 16]",0.0
"[11, 12, 17]","[11, 4, 16]",0.33333333333333337
"[12, 17]","[4, 16]",0.0
"[11, 12]",[16],0.0
[],[],1.0
"[7, 6]","[7, 6, 10, 11, 4, 9, 8, 3, 4, 12, 17]",0.18181818181818177
[6],"[6, 10, 11, 4, 9, 8, 3, 4, 12, 17]",0.09999999999999998
[],"[10, 11, 4, 9, 8, 3, 4, 12, 17]",0.0
"[11, 4, 9, 8, 3, 12]","[11, 4, 9, 8, 3, 4, 12, 17]",0.75
"[4, 9, 8, 3, 12]","[4, 9, 8, 3, 4, 12, 17]",0.7142857142857143
"[9, 8, 3, 12]","[9, 8, 3, 4, 12, 17]",0.6666666666666667
[8],"[8, 3, 4, 12, 17]",0.19999999999999996
[],"[3, 4, 12, 17]",0.0
"[11, 4, 12, 17]","[4, 12, 17]",0.75
"[11, 12]","[12, 17]",0.0
[],[17],0.0
[],[],1.0
"[9, 8, 5, 7, 10, 4, 11, 10, 4, 11]","[5, 7, 11, 4]",0.4
"[7, 9, 8, 11, 4, 10, 3, 4, 11, 12, 17]","[7, 11, 4]",0.2727272727272727
"[10, 11, 4, 6]","[11, 4]",0.5
"[10, 4, 9, 6, 8]",[4],0.19999999999999996
"[3, 15]",[],0.0
"[7, 6]","[7, 6, 11, 4, 10, 3, 13]",0.2857142857142857
[6],"[6, 11, 4, 10, 3, 13]",0.16666666666666663
[],"[11, 4, 10, 3, 13]",0.0
[4],"[4, 10, 3, 13]",0.25
[],"[10, 3, 13]",0.0
[],"[3, 13]",0.0
"[3, 12]",[13],0.0
[],[],1.0
"[7, 6]","[7, 4, 11, 6]",0.5
[6],"[4, 11, 6]",0.33333333333333337
"[11, 10, 6, 9, 8]","[11, 6]",0.4
[6],[6],1.0
[],[],1.0
"[7, 6]","[7, 6, 9, 11, 4, 8, 3, 11, 11, 4, 4, 11, 12, 17]",0.1428571428571429
[6],"[6, 9, 11, 4, 8, 3, 11, 11, 4, 4, 11, 12, 17]",0.07692307692307687
[],"[9, 11, 4, 8, 3, 11, 11, 4, 4, 11, 12, 17]",0.0
"[11, 10, 4, 8]","[11, 4, 8, 3, 11, 11, 4, 4, 11, 12, 17]",0.18181818181818177
"[10, 4, 8]","[4, 8, 3, 11, 11, 4, 4, 11, 12, 17]",0.09999999999999998
"[10, 8, 3, 12, 17]","[8, 3, 11, 11, 4, 4, 11, 12, 17]",0.33333333333333337
"[3, 12, 17]","[3, 11, 11, 4, 4, 11, 12, 17]",0.375
"[4, 11, 4, 11, 12, 17]","[11, 11, 4, 4, 11, 12, 17]",0.7142857142857143
"[4, 12, 17]","[11, 4, 4, 11, 12, 17]",0.5
"[4, 12, 17]","[4, 4, 11, 12, 17]",0.6
"[11, 4, 12, 17]","[4, 11, 12, 17]",0.5
"[11, 15]","[11, 12, 17]",0.33333333333333337
"[11, 4, 12, 17]","[12, 17]",0.5
[17],[17],1.0
[],[],1.0
"[7, 6]","[7, 6, 10, 11, 4, 9, 8, 3, 11, 4, 3, 4, 11, 12]",0.1428571428571429
[6],"[6, 10, 11, 4, 9, 8, 3, 11, 4, 3, 4, 11, 12]",0.07692307692307687
[],"[10, 11, 4, 9, 8, 3, 11, 4, 3, 4, 11, 12]",0.0
"[11, 4, 9, 8, 3, 12]","[11, 4, 9, 8, 3, 11, 4, 3, 4, 11, 12]",0.5454545454545454
"[4, 9, 8, 3, 12]","[4, 9, 8, 3, 11, 4, 3, 4, 11, 12]",0.5
"[9, 8, 3, 12]","[9, 8, 3, 11, 4, 3, 4, 11, 12]",0.4444444444444444
"[8, 3, 12]","[8, 3, 11, 4, 3, 4, 11, 12]",0.375
"[3, 3, 11, 4, 11, 4, 12, 17]","[3, 11, 4, 3, 4, 11, 12]",0.5
[12],"[11, 4, 3, 4, 11, 12]",0.16666666666666663
"[4, 12]","[4, 3, 4, 11, 12]",0.4
"[12, 17]","[3, 4, 11, 12]",0.0
"[11, 4, 4, 11, 12]","[4, 11, 12]",0.6
"[12, 17]","[11, 12]",0.0
[12],[12],1.0
[17],[],0.0
"[5, 7, 6, 10, 4, 11, 8]","[5, 7, 6, 8, 4, 11, 10, 3, 3, 11, 4, 11, 4, 12]",0.4285714285714286
"[7, 6, 10, 4, 11, 8]","[7, 6, 8, 4, 11, 10, 3, 3, 11, 4, 11, 4, 12]",0.3846153846153846
"[6, 10, 4, 11, 8]","[6, 8, 4, 11, 10, 3, 3, 11, 4, 11, 4, 12]",0.33333333333333337
"[8, 4, 11, 10]","[8, 4, 11, 10, 3, 3, 11, 4, 11, 4, 12]",0.36363636363636365
"[4, 11, 10]","[4, 11, 10, 3, 3, 11, 4, 11, 4, 12]",0.30000000000000004
[11],"[11, 10, 3, 3, 11, 4, 11, 4, 12]",0.11111111111111116
[10],"[10, 3, 3, 11, 4, 11, 4, 12]",0.125
"[3, 13]","[3, 3, 11, 4, 11, 4, 12]",0.1428571428571429
"[12, 17]","[3, 11, 4, 11, 4, 12]",0.0
[12],"[11, 4, 11, 4, 12]",0.19999999999999996
"[4, 11, 4, 12]","[4, 11, 4, 12]",1.0
"[11, 4, 12]","[11, 4, 12]",1.0
"[4, 12]","[4, 12]",1.0
[12],[12],1.0
[],[],1.0
"[7, 6]","[7, 6, 4, 10, 11, 9, 8]",0.2857142857142857
[6],"[6, 4, 10, 11, 9, 8]",0.16666666666666663
[],"[4, 10, 11, 9, 8]",0.0
[11],"[10, 11, 9, 8]",0.25
"[11, 9, 8]","[11, 9, 8]",1.0
"[9, 8]","[9, 8]",1.0
[8],[8],1.0
[],[],1.0
"[4, 5, 7, 6, 8, 9]","[4, 5, 7, 11, 4, 10, 6, 9, 8, 3, 4, 12]",0.41666666666666663
"[5, 7, 6, 8, 9]","[5, 7, 11, 4, 10, 6, 9, 8, 3, 4, 12]",0.36363636363636365
"[7, 6, 9, 8, 11, 10, 3, 12, 17]","[7, 11, 4, 10, 6, 9, 8, 3, 4, 12]",0.30000000000000004
[6],"[11, 4, 10, 6, 9, 8, 3, 4, 12]",0.11111111111111116
"[10, 4, 6]","[4, 10, 6, 9, 8, 3, 4, 12]",0.25
"[10, 6, 9, 8]","[10, 6, 9, 8, 3, 4, 12]",0.5714285714285714
"[6, 8]","[6, 9, 8, 3, 4, 12]",0.33333333333333337
[8],"[9, 8, 3, 4, 12]",0.19999999999999996
[8],"[8, 3, 4, 12]",0.25
[],"[3, 4, 12]",0.0
"[4, 11, 4, 11, 12]","[4, 12]",0.4
"[11, 11, 4, 12]",[12],0.25
[],[],1.0
"[7, 6]","[7, 6, 4, 10, 11, 3, 11, 4, 11, 3, 10, 4, 11, 13]",0.1428571428571429
[6],"[6, 4, 10, 11, 3, 11, 4, 11, 3, 10, 4, 11, 13]",0.07692307692307687
[],"[4, 10, 11, 3, 11, 4, 11, 3, 10, 4, 11, 13]",0.0
